Area,Age,value
Sysmä,50,32.0
Sysmä,51,36.0
Sysmä,52,47.0
Sysmä,53,31.0
Sysmä,54,47.0
Sysmä,55,39.0
Sysmä,56,40.0
Sysmä,57,62.0
Sysmä,58,69.0
Sysmä,59,65.0
Sysmä,60,65.0
Sysmä,61,65.0
Sysmä,62,69.0
Sysmä,63,75.0
Sysmä,64,59.0
Sysmä,65,74.0
Sysmä,66,58.0
Sysmä,67,70.0
Sysmä,68,80.0
Sysmä,69,80.0
Sysmä,70,76.0
Sysmä,71,74.0
Sysmä,72,70.0
Sysmä,73,81.0
Sysmä,74,73.0
Sysmä,75,75.0
Sysmä,76,82.0
Sysmä,77,73.0
Sysmä,78,64.0
Sysmä,79,71.0
Sysmä,80,55.0
Sysmä,81,60.0
Sysmä,82,38.0
Sysmä,83,41.0
Sysmä,84,40.0
Sysmä,85,33.0
Sysmä,86,37.0
Sysmä,87,32.0
Sysmä,88,35.0
Sysmä,89,32.0
Sysmä,90,18.0
Sysmä,91,21.0
Sysmä,92,12.0
Sysmä,93,9.0
Sysmä,94,5.0
Sysmä,95,11.0
Sysmä,96,6.0
Sysmä,97,1.0
Sysmä,98,6.0
Sysmä,99,1.0
Sysmä,100 -,1.0
Säkylä,Total,6221.0
Säkylä,0,19.0
Säkylä,1,35.0
Säkylä,2,27.0
Säkylä,3,39.0
Säkylä,4,40.0
Säkylä,5,34.0
Säkylä,6,52.0
Säkylä,7,45.0
Säkylä,8,47.0
Säkylä,9,64.0
Säkylä,10,61.0
Säkylä,11,57.0
Säkylä,12,65.0
Säkylä,13,66.0
Säkylä,14,60.0
Säkylä,15,73.0
Säkylä,16,69.0
Säkylä,17,67.0
Säkylä,18,59.0
Säkylä,19,45.0
Säkylä,20,41.0
Säkylä,21,32.0
Säkylä,22,29.0
Säkylä,23,34.0
Säkylä,24,26.0
Säkylä,25,38.0
Säkylä,26,40.0
Säkylä,27,36.0
Säkylä,28,50.0
Säkylä,29,57.0
Säkylä,30,55.0
Säkylä,31,56.0
Säkylä,32,48.0
Säkylä,33,57.0
Säkylä,34,54.0
Säkylä,35,63.0
Säkylä,36,62.0
Säkylä,37,64.0
Säkylä,38,64.0
Säkylä,39,78.0
Säkylä,40,68.0
Säkylä,41,68.0
Säkylä,42,79.0
Säkylä,43,74.0
Säkylä,44,77.0
Säkylä,45,74.0
Säkylä,46,60.0
Säkylä,47,72.0
Säkylä,48,63.0
Säkylä,49,78.0
Säkylä,50,73.0
Säkylä,51,65.0
Säkylä,52,69.0
Säkylä,53,79.0
Säkylä,54,79.0
Säkylä,55,81.0
Säkylä,56,95.0
Säkylä,57,97.0
Säkylä,58,103.0
Säkylä,59,114.0
Säkylä,60,105.0
Säkylä,61,106.0
Säkylä,62,103.0
Säkylä,63,101.0
Säkylä,64,103.0
Säkylä,65,109.0
Säkylä,66,97.0
Säkylä,67,104.0
Säkylä,68,104.0
Säkylä,69,93.0
Säkylä,70,104.0
Säkylä,71,112.0
Säkylä,72,96.0
Säkylä,73,109.0
Säkylä,74,108.0
Säkylä,75,83.0
Säkylä,76,96.0
Säkylä,77,108.0
Säkylä,78,114.0
Säkylä,79,96.0
Säkylä,80,82.0
Säkylä,81,64.0
Säkylä,82,57.0
Säkylä,83,34.0
Säkylä,84,66.0
Säkylä,85,38.0
Säkylä,86,40.0
Säkylä,87,47.0
Säkylä,88,29.0
Säkylä,89,24.0
Säkylä,90,23.0
Säkylä,91,15.0
Säkylä,92,16.0
Säkylä,93,21.0
Säkylä,94,17.0
Säkylä,95,7.0
Säkylä,96,8.0
Säkylä,97,2.0
Säkylä,98,0.0
Säkylä,99,1.0
Säkylä,100 -,3.0
Taipalsaari,Total,4574.0
Taipalsaari,0,32.0
Taipalsaari,1,32.0
Taipalsaari,2,27.0
Taipalsaari,3,52.0
Taipalsaari,4,32.0
Taipalsaari,5,41.0
Taipalsaari,6,32.0
Taipalsaari,7,42.0
Taipalsaari,8,34.0
Taipalsaari,9,33.0
Taipalsaari,10,54.0
Taipalsaari,11,62.0
Taipalsaari,12,44.0
Taipalsaari,13,51.0
Taipalsaari,14,55.0
Taipalsaari,15,65.0
Taipalsaari,16,41.0
Taipalsaari,17,48.0
Taipalsaari,18,55.0
Taipalsaari,19,41.0
Taipalsaari,20,36.0
Taipalsaari,21,22.0
Taipalsaari,22,25.0
Taipalsaari,23,20.0
Taipalsaari,24,13.0
Taipalsaari,25,15.0
Taipalsaari,26,25.0
Taipalsaari,27,20.0
Taipalsaari,28,27.0
Taipalsaari,29,34.0
Taipalsaari,30,29.0
Taipalsaari,31,41.0
Taipalsaari,32,42.0
Taipalsaari,33,44.0
Taipalsaari,34,48.0
Taipalsaari,35,51.0
Taipalsaari,36,65.0
Taipalsaari,37,34.0
Taipalsaari,38,47.0
Taipalsaari,39,51.0
Taipalsaari,40,50.0
Taipalsaari,41,54.0
Taipalsaari,42,51.0
Taipalsaari,43,54.0
Taipalsaari,44,48.0
Taipalsaari,45,55.0
Taipalsaari,46,64.0
Taipalsaari,47,71.0
Taipalsaari,48,71.0
Taipalsaari,49,75.0
Taipalsaari,50,71.0
Taipalsaari,51,49.0
Taipalsaari,52,65.0
Taipalsaari,53,46.0
Taipalsaari,54,66.0
Taipalsaari,55,55.0
Taipalsaari,56,60.0
Taipalsaari,57,62.0
Taipalsaari,58,72.0
Taipalsaari,59,80.0
Taipalsaari,60,86.0
Taipalsaari,61,69.0
Taipalsaari,62,64.0
Taipalsaari,63,80.0
Taipalsaari,64,83.0
Taipalsaari,65,87.0
Taipalsaari,66,87.0
Taipalsaari,67,92.0
Taipalsaari,68,82.0
Taipalsaari,69,77.0
Taipalsaari,70,84.0
Taipalsaari,71,82.0
Taipalsaari,72,89.0
Taipalsaari,73,57.0
Taipalsaari,74,60.0
Taipalsaari,75,56.0
Taipalsaari,76,55.0
Taipalsaari,77,56.0
Taipalsaari,78,69.0
Taipalsaari,79,54.0
Taipalsaari,80,53.0
Taipalsaari,81,33.0
Taipalsaari,82,27.0
Taipalsaari,83,22.0
Taipalsaari,84,41.0
Taipalsaari,85,24.0
Taipalsaari,86,23.0
Taipalsaari,87,19.0
Taipalsaari,88,15.0
Taipalsaari,89,13.0
Taipalsaari,90,9.0
Taipalsaari,91,14.0
Taipalsaari,92,9.0
Taipalsaari,93,9.0
Taipalsaari,94,7.0
Taipalsaari,95,0.0
Taipalsaari,96,2.0
Taipalsaari,97,2.0
Taipalsaari,98,1.0
Taipalsaari,99,0.0
Taipalsaari,100 -,1.0
Taivalkoski,Total,3555.0
Taivalkoski,0,20.0
Taivalkoski,1,15.0
Taivalkoski,2,21.0
Taivalkoski,3,28.0
Taivalkoski,4,30.0
Taivalkoski,5,30.0
Taivalkoski,6,30.0
Taivalkoski,7,20.0
Taivalkoski,8,34.0
Taivalkoski,9,26.0
Taivalkoski,10,43.0
Taivalkoski,11,30.0
Taivalkoski,12,42.0
Taivalkoski,13,39.0
Taivalkoski,14,33.0
Taivalkoski,15,57.0
Taivalkoski,16,50.0
Taivalkoski,17,48.0
Taivalkoski,18,40.0
Taivalkoski,19,29.0
Taivalkoski,20,26.0
Taivalkoski,21,20.0
Taivalkoski,22,20.0
Taivalkoski,23,19.0
Taivalkoski,24,22.0
Taivalkoski,25,24.0
Taivalkoski,26,12.0
Taivalkoski,27,17.0
Taivalkoski,28,26.0
Taivalkoski,29,27.0
Taivalkoski,30,20.0
Taivalkoski,31,43.0
Taivalkoski,32,31.0
Taivalkoski,33,33.0
Taivalkoski,34,37.0
Taivalkoski,35,39.0
Taivalkoski,36,37.0
Taivalkoski,37,32.0
Taivalkoski,38,16.0
Taivalkoski,39,37.0
Taivalkoski,40,44.0
Taivalkoski,41,34.0
Taivalkoski,42,23.0
Taivalkoski,43,35.0
Taivalkoski,44,24.0
Taivalkoski,45,40.0
Taivalkoski,46,28.0
Taivalkoski,47,21.0
Taivalkoski,48,26.0
Taivalkoski,49,33.0
Taivalkoski,50,35.0
Taivalkoski,51,37.0
Taivalkoski,52,30.0
Taivalkoski,53,37.0
Taivalkoski,54,40.0
Taivalkoski,55,44.0
Taivalkoski,56,42.0
Taivalkoski,57,73.0
Taivalkoski,58,59.0
Taivalkoski,59,57.0
Taivalkoski,60,60.0
Taivalkoski,61,56.0
Taivalkoski,62,52.0
Taivalkoski,63,81.0
Taivalkoski,64,71.0
Taivalkoski,65,71.0
Taivalkoski,66,71.0
Taivalkoski,67,68.0
Taivalkoski,68,82.0
Taivalkoski,69,73.0
Taivalkoski,70,75.0
Taivalkoski,71,77.0
Taivalkoski,72,64.0
Taivalkoski,73,54.0
Taivalkoski,74,62.0
Taivalkoski,75,59.0
Taivalkoski,76,59.0
Taivalkoski,77,51.0
Taivalkoski,78,57.0
Taivalkoski,79,38.0
Taivalkoski,80,30.0
Taivalkoski,81,30.0
Taivalkoski,82,31.0
Taivalkoski,83,23.0
Taivalkoski,84,34.0
Taivalkoski,85,22.0
Taivalkoski,86,29.0
Taivalkoski,87,18.0
Taivalkoski,88,24.0
Taivalkoski,89,15.0
Taivalkoski,90,8.0
Taivalkoski,91,14.0
Taivalkoski,92,10.0
Taivalkoski,93,3.0
Taivalkoski,94,10.0
Taivalkoski,95,4.0
Taivalkoski,96,1.0
Taivalkoski,97,1.0
Taivalkoski,98,0.0
Taivalkoski,99,0.0
Taivalkoski,100 -,2.0
Taivassalo,Total,1707.0
Taivassalo,0,8.0
Taivassalo,1,11.0
Taivassalo,2,9.0
Taivassalo,3,14.0
Taivassalo,4,15.0
Taivassalo,5,14.0
Taivassalo,6,12.0
Taivassalo,7,14.0
Taivassalo,8,13.0
Taivassalo,9,15.0
Taivassalo,10,9.0
Taivassalo,11,20.0
Taivassalo,12,18.0
Taivassalo,13,19.0
Taivassalo,14,13.0
Taivassalo,15,17.0
Taivassalo,16,17.0
Taivassalo,17,18.0
Taivassalo,18,12.0
Taivassalo,19,11.0
Taivassalo,20,7.0
Taivassalo,21,8.0
Taivassalo,22,12.0
Taivassalo,23,6.0
Taivassalo,24,9.0
Taivassalo,25,6.0
Taivassalo,26,6.0
Taivassalo,27,7.0
Taivassalo,28,6.0
Taivassalo,29,6.0
Taivassalo,30,9.0
Taivassalo,31,11.0
Taivassalo,32,11.0
Taivassalo,33,10.0
Taivassalo,34,17.0
Taivassalo,35,21.0
Taivassalo,36,18.0
Taivassalo,37,17.0
Taivassalo,38,15.0
Taivassalo,39,24.0
Taivassalo,40,24.0
Taivassalo,41,16.0
Taivassalo,42,26.0
Taivassalo,43,21.0
Taivassalo,44,23.0
Taivassalo,45,18.0
Taivassalo,46,24.0
Taivassalo,47,17.0
Taivassalo,48,24.0
Taivassalo,49,20.0
Taivassalo,50,14.0
Taivassalo,51,13.0
Taivassalo,52,18.0
Taivassalo,53,18.0
Taivassalo,54,16.0
Taivassalo,55,29.0
Taivassalo,56,19.0
Taivassalo,57,22.0
Taivassalo,58,21.0
Taivassalo,59,30.0
Taivassalo,60,27.0
Taivassalo,61,24.0
Taivassalo,62,35.0
Taivassalo,63,33.0
Taivassalo,64,34.0
Taivassalo,65,29.0
Taivassalo,66,33.0
Taivassalo,67,36.0
Taivassalo,68,34.0
Taivassalo,69,33.0
Taivassalo,70,32.0
Taivassalo,71,36.0
Taivassalo,72,33.0
Taivassalo,73,29.0
Taivassalo,74,34.0
Taivassalo,75,24.0
Taivassalo,76,26.0
Taivassalo,77,33.0
Taivassalo,78,29.0
Taivassalo,79,31.0
Taivassalo,80,28.0
Taivassalo,81,23.0
Taivassalo,82,16.0
Taivassalo,83,7.0
Taivassalo,84,14.0
Taivassalo,85,7.0
Taivassalo,86,8.0
Taivassalo,87,16.0
Taivassalo,88,4.0
Taivassalo,89,11.0
Taivassalo,90,3.0
Taivassalo,91,4.0
Taivassalo,92,2.0
Taivassalo,93,4.0
Taivassalo,94,4.0
Taivassalo,95,2.0
Taivassalo,96,1.0
Taivassalo,97,3.0
Taivassalo,98,4.0
Taivassalo,99,2.0
Taivassalo,100 -,1.0
Tammela,Total,5777.0
Tammela,0,43.0
Tammela,1,46.0
Tammela,2,32.0
Tammela,3,52.0
Tammela,4,49.0
Tammela,5,46.0
Tammela,6,37.0
Tammela,7,53.0
Tammela,8,43.0
Tammela,9,55.0
Tammela,10,44.0
Tammela,11,57.0
Tammela,12,64.0
Tammela,13,45.0
Tammela,14,64.0
Tammela,15,74.0
Tammela,16,86.0
Tammela,17,61.0
Tammela,18,56.0
Tammela,19,70.0
Tammela,20,48.0
Tammela,21,38.0
Tammela,22,31.0
Tammela,23,49.0
Tammela,24,38.0
Tammela,25,46.0
Tammela,26,42.0
Tammela,27,44.0
Tammela,28,50.0
Tammela,29,49.0
Tammela,30,63.0
Tammela,31,43.0
Tammela,32,40.0
Tammela,33,52.0
Tammela,34,59.0
Tammela,35,70.0
Tammela,36,60.0
Tammela,37,47.0
Tammela,38,42.0
Tammela,39,62.0
Tammela,40,77.0
Tammela,41,44.0
Tammela,42,58.0
Tammela,43,61.0
Tammela,44,67.0
Tammela,45,62.0
Tammela,46,69.0
Tammela,47,68.0
Tammela,48,69.0
Tammela,49,63.0
Tammela,50,61.0
Tammela,51,70.0
Tammela,52,68.0
Tammela,53,70.0
Tammela,54,91.0
Tammela,55,99.0
Tammela,56,99.0
Tammela,57,95.0
Tammela,58,66.0
Tammela,59,79.0
Tammela,60,71.0
Tammela,61,93.0
Tammela,62,99.0
Tammela,63,102.0
Tammela,64,123.0
Tammela,65,100.0
Tammela,66,121.0
Tammela,67,76.0
Tammela,68,101.0
Tammela,69,105.0
Tammela,70,78.0
Tammela,71,94.0
Tammela,72,90.0
Tammela,73,87.0
Tammela,74,86.0
Tammela,75,87.0
Tammela,76,86.0
Tammela,77,82.0
Tammela,78,85.0
Tammela,79,77.0
Tammela,80,68.0
Tammela,81,38.0
Tammela,82,37.0
Tammela,83,27.0
Tammela,84,49.0
Tammela,85,21.0
Tammela,86,41.0
Tammela,87,30.0
Tammela,88,24.0
Tammela,89,25.0
Tammela,90,20.0
Tammela,91,19.0
Tammela,92,12.0
Tammela,93,6.0
Tammela,94,7.0
Tammela,95,8.0
Tammela,96,5.0
Tammela,97,2.0
Tammela,98,1.0
Tammela,99,5.0
Tammela,100 -,3.0
Tampere,Total,263337.0
Tampere,0,2143.0
Tampere,1,2073.0
Tampere,2,1914.0
Tampere,3,1989.0
Tampere,4,2089.0
Tampere,5,2048.0
Tampere,6,1941.0
Tampere,7,2089.0
Tampere,8,2046.0
Tampere,9,2177.0
Tampere,10,2280.0
Tampere,11,2294.0
Tampere,12,2407.0
Tampere,13,2483.0
Tampere,14,2316.0
Tampere,15,2361.0
Tampere,16,2431.0
Tampere,17,2512.0
Tampere,18,2733.0
Tampere,19,3349.0
Tampere,20,4499.0
Tampere,21,5306.0
Tampere,22,5350.0
Tampere,23,5203.0
Tampere,24,5380.0
Tampere,25,5466.0
Tampere,26,5213.0
Tampere,27,5077.0
Tampere,28,5192.0
Tampere,29,5010.0
Tampere,30,4936.0
Tampere,31,4927.0
Tampere,32,4784.0
Tampere,33,4613.0
Tampere,34,4404.0
Tampere,35,4251.0
Tampere,36,4195.0
Tampere,37,4081.0
Tampere,38,3902.0
Tampere,39,3602.0
Tampere,40,3729.0
Tampere,41,3731.0
Tampere,42,3764.0
Tampere,43,3578.0
Tampere,44,3379.0
Tampere,45,3256.0
Tampere,46,3035.0
Tampere,47,3095.0
Tampere,48,2865.0
Tampere,49,3039.0
Tampere,50,2764.0
Tampere,51,2696.0
Tampere,52,2340.0
Tampere,53,2438.0
Tampere,54,2475.0
Tampere,55,2484.0
Tampere,56,2452.0
Tampere,57,2625.0
Tampere,58,2721.0
Tampere,59,2746.0
Tampere,60,2637.0
Tampere,61,2643.0
Tampere,62,2664.0
Tampere,63,2568.0
Tampere,64,2586.0
Tampere,65,2579.0
Tampere,66,2544.0
Tampere,67,2393.0
Tampere,68,2541.0
Tampere,69,2458.0
Tampere,70,2394.0
Tampere,71,2376.0
Tampere,72,2319.0
Tampere,73,2326.0
Tampere,74,2332.0
Tampere,75,2294.0
Tampere,76,2352.0
Tampere,77,2363.0
Tampere,78,2400.0
Tampere,79,2241.0
Tampere,80,1926.0
Tampere,81,1519.0
Tampere,82,1335.0
Tampere,83,1083.0
Tampere,84,1438.0
Tampere,85,992.0
Tampere,86,969.0
Tampere,87,900.0
Tampere,88,770.0
Tampere,89,642.0
Tampere,90,508.0
Tampere,91,498.0
Tampere,92,369.0
Tampere,93,288.0
Tampere,94,244.0
Tampere,95,206.0
Tampere,96,120.0
Tampere,97,87.0
Tampere,98,63.0
Tampere,99,44.0
Tampere,100 -,48.0
Tervo,Total,1388.0
Tervo,0,5.0
Tervo,1,6.0
Tervo,2,4.0
Tervo,3,5.0
Tervo,4,5.0
Tervo,5,9.0
Tervo,6,6.0
Tervo,7,11.0
Tervo,8,13.0
Tervo,9,11.0
Tervo,10,13.0
Tervo,11,7.0
Tervo,12,9.0
Tervo,13,18.0
Tervo,14,13.0
Tervo,15,10.0
Tervo,16,6.0
Tervo,17,6.0
Tervo,18,1.0
Tervo,19,5.0
Tervo,20,2.0
Tervo,21,3.0
Tervo,22,4.0
Tervo,23,3.0
Tervo,24,9.0
Tervo,25,1.0
Tervo,26,2.0
Tervo,27,5.0
Tervo,28,4.0
Tervo,29,8.0
Tervo,30,10.0
Tervo,31,10.0
Tervo,32,5.0
Tervo,33,9.0
Tervo,34,12.0
Tervo,35,13.0
Tervo,36,11.0
Tervo,37,21.0
Tervo,38,10.0
Tervo,39,11.0
Tervo,40,15.0
Tervo,41,13.0
Tervo,42,12.0
Tervo,43,19.0
Tervo,44,14.0
Tervo,45,17.0
Tervo,46,11.0
Tervo,47,10.0
Tervo,48,9.0
Tervo,49,10.0
Tervo,50,23.0
Tervo,51,12.0
Tervo,52,20.0
Tervo,53,16.0
Tervo,54,18.0
Tervo,55,16.0
Tervo,56,15.0
Tervo,57,18.0
Tervo,58,21.0
Tervo,59,21.0
Tervo,60,17.0
Tervo,61,29.0
Tervo,62,13.0
Tervo,63,37.0
Tervo,64,30.0
Tervo,65,34.0
Tervo,66,40.0
Tervo,67,39.0
Tervo,68,31.0
Tervo,69,44.0
Tervo,70,21.0
Tervo,71,41.0
Tervo,72,32.0
Tervo,73,34.0
Tervo,74,38.0
Tervo,75,36.0
Tervo,76,27.0
Tervo,77,31.0
Tervo,78,26.0
Tervo,79,20.0
Tervo,80,14.0
Tervo,81,8.0
Tervo,82,14.0
Tervo,83,11.0
Tervo,84,15.0
Tervo,85,11.0
Tervo,86,7.0
Tervo,87,9.0
Tervo,88,8.0
Tervo,89,9.0
Tervo,90,9.0
Tervo,91,5.0
Tervo,92,6.0
Tervo,93,3.0
Tervo,94,4.0
Tervo,95,6.0
Tervo,96,1.0
Tervo,97,1.0
Tervo,98,0.0
Tervo,99,0.0
Tervo,100 -,1.0
Tervola,Total,2837.0
Tervola,0,31.0
Tervola,1,26.0
Tervola,2,29.0
Tervola,3,27.0
Tervola,4,19.0
Tervola,5,27.0
Tervola,6,21.0
Tervola,7,36.0
Tervola,8,22.0
Tervola,9,28.0
Tervola,10,36.0
Tervola,11,34.0
Tervola,12,36.0
Tervola,13,25.0
Tervola,14,30.0
Tervola,15,33.0
Tervola,16,36.0
Tervola,17,34.0
Tervola,18,31.0
Tervola,19,26.0
Tervola,20,21.0
Tervola,21,13.0
Tervola,22,32.0
Tervola,23,17.0
Tervola,24,19.0
Tervola,25,15.0
Tervola,26,26.0
Tervola,27,24.0
Tervola,28,25.0
Tervola,29,30.0
Tervola,30,21.0
Tervola,31,30.0
Tervola,32,32.0
Tervola,33,29.0
Tervola,34,35.0
Tervola,35,37.0
Tervola,36,24.0
Tervola,37,30.0
Tervola,38,20.0
Tervola,39,19.0
Tervola,40,24.0
Tervola,41,30.0
Tervola,42,38.0
Tervola,43,24.0
Tervola,44,34.0
Tervola,45,18.0
Tervola,46,24.0
Tervola,47,21.0
Tervola,48,28.0
Tervola,49,26.0
Tervola,50,24.0
Tervola,51,22.0
Tervola,52,29.0
Tervola,53,24.0
Tervola,54,35.0
Tervola,55,37.0
Tervola,56,39.0
Tervola,57,37.0
Tervola,58,49.0
Tervola,59,28.0
Tervola,60,51.0
Tervola,61,48.0
Tervola,62,50.0
Tervola,63,62.0
Tervola,64,48.0
Tervola,65,39.0
Tervola,66,58.0
Tervola,67,50.0
Tervola,68,47.0
Tervola,69,54.0
Tervola,70,43.0
Tervola,71,44.0
Tervola,72,44.0
Tervola,73,39.0
Tervola,74,37.0
Tervola,75,34.0
Tervola,76,35.0
Tervola,77,35.0
Tervola,78,46.0
Tervola,79,27.0
Tervola,80,33.0
Tervola,81,27.0
Tervola,82,23.0
Tervola,83,23.0
Tervola,84,28.0
Tervola,85,12.0
Tervola,86,21.0
Tervola,87,19.0
Tervola,88,19.0
Tervola,89,6.0
Tervola,90,13.0
Tervola,91,11.0
Tervola,92,4.0
Tervola,93,11.0
Tervola,94,7.0
Tervola,95,4.0
Tervola,96,5.0
Tervola,97,2.0
Tervola,98,1.0
Tervola,99,0.0
Tervola,100 -,0.0
Teuva,Total,4574.0
Teuva,0,29.0
Teuva,1,27.0
Teuva,2,22.0
Teuva,3,27.0
Teuva,4,37.0
Teuva,5,27.0
Teuva,6,27.0
Teuva,7,45.0
Teuva,8,38.0
Teuva,9,47.0
Teuva,10,39.0
Teuva,11,53.0
Teuva,12,52.0
Teuva,13,55.0
Teuva,14,58.0
Teuva,15,52.0
Teuva,16,51.0
Teuva,17,58.0
Teuva,18,41.0
Teuva,19,40.0
Teuva,20,40.0
Teuva,21,37.0
Teuva,22,32.0
Teuva,23,35.0
Teuva,24,31.0
Teuva,25,30.0
Teuva,26,34.0
Teuva,27,34.0
Teuva,28,29.0
Teuva,29,30.0
Teuva,30,21.0
Teuva,31,20.0
Teuva,32,38.0
Teuva,33,29.0
Teuva,34,31.0
Teuva,35,50.0
Teuva,36,41.0
Teuva,37,38.0
Teuva,38,49.0
Teuva,39,42.0
Teuva,40,51.0
Teuva,41,42.0
Teuva,42,46.0
Teuva,43,35.0
Teuva,44,47.0
Teuva,45,48.0
Teuva,46,58.0
Teuva,47,35.0
Teuva,48,43.0
Teuva,49,51.0
Teuva,50,42.0
Teuva,51,54.0
Teuva,52,50.0
Teuva,53,37.0
Teuva,54,58.0
Teuva,55,45.0
Teuva,56,71.0
Teuva,57,53.0
Teuva,58,71.0
Teuva,59,59.0
Teuva,60,81.0
Teuva,61,74.0
Teuva,62,75.0
Teuva,63,87.0
Teuva,64,69.0
Teuva,65,80.0
Teuva,66,71.0
Teuva,67,68.0
Teuva,68,69.0
Teuva,69,89.0
Teuva,70,101.0
Teuva,71,70.0
Teuva,72,82.0
Teuva,73,78.0
Teuva,74,71.0
Teuva,75,90.0
Teuva,76,80.0
Teuva,77,92.0
Teuva,78,64.0
Teuva,79,82.0
Teuva,80,74.0
Teuva,81,34.0
Teuva,82,42.0
Teuva,83,41.0
Teuva,84,48.0
Teuva,85,30.0
Teuva,86,31.0
Teuva,87,30.0
Teuva,88,30.0
Teuva,89,23.0
Teuva,90,22.0
Teuva,91,21.0
Teuva,92,14.0
Teuva,93,19.0
Teuva,94,7.0
Teuva,95,7.0
Teuva,96,5.0
Teuva,97,5.0
Teuva,98,2.0
Teuva,99,2.0
Teuva,100 -,2.0
Tohmajärvi,Total,3869.0
Tohmajärvi,0,17.0
Tohmajärvi,1,15.0
Tohmajärvi,2,22.0
Tohmajärvi,3,22.0
Tohmajärvi,4,17.0
Tohmajärvi,5,29.0
Tohmajärvi,6,29.0
Tohmajärvi,7,25.0
Tohmajärvi,8,26.0
Tohmajärvi,9,42.0
Tohmajärvi,10,36.0
Tohmajärvi,11,45.0
Tohmajärvi,12,48.0
Tohmajärvi,13,44.0
Tohmajärvi,14,43.0
Tohmajärvi,15,48.0
Tohmajärvi,16,31.0
Tohmajärvi,17,37.0
Tohmajärvi,18,23.0
Tohmajärvi,19,24.0
Tohmajärvi,20,14.0
Tohmajärvi,21,15.0
Tohmajärvi,22,16.0
Tohmajärvi,23,17.0
Tohmajärvi,24,22.0
Tohmajärvi,25,10.0
Tohmajärvi,26,23.0
Tohmajärvi,27,19.0
Tohmajärvi,28,22.0
Tohmajärvi,29,21.0
Tohmajärvi,30,22.0
Tohmajärvi,31,30.0
Tohmajärvi,32,25.0
Tohmajärvi,33,30.0
Tohmajärvi,34,31.0
Tohmajärvi,35,30.0
Tohmajärvi,36,30.0
Tohmajärvi,37,31.0
Tohmajärvi,38,43.0
Tohmajärvi,39,32.0
Tohmajärvi,40,42.0
Tohmajärvi,41,33.0
Tohmajärvi,42,66.0
Tohmajärvi,43,36.0
Tohmajärvi,44,39.0
Tohmajärvi,45,37.0
Tohmajärvi,46,44.0
Tohmajärvi,47,48.0
Tohmajärvi,48,38.0
Tohmajärvi,49,46.0
Tohmajärvi,50,48.0
Tohmajärvi,51,54.0
Tohmajärvi,52,45.0
Tohmajärvi,53,44.0
Tohmajärvi,54,45.0
Tohmajärvi,55,47.0
Tohmajärvi,56,62.0
Tohmajärvi,57,56.0
Tohmajärvi,58,52.0
Tohmajärvi,59,58.0
Tohmajärvi,60,49.0
Tohmajärvi,61,63.0
Tohmajärvi,62,75.0
Tohmajärvi,63,81.0
Tohmajärvi,64,75.0
Tohmajärvi,65,74.0
Tohmajärvi,66,74.0
Tohmajärvi,67,71.0
Tohmajärvi,68,98.0
Tohmajärvi,69,80.0
Tohmajärvi,70,82.0
Tohmajärvi,71,88.0
Tohmajärvi,72,79.0
Tohmajärvi,73,72.0
Tohmajärvi,74,62.0
Tohmajärvi,75,73.0
Tohmajärvi,76,84.0
Tohmajärvi,77,53.0
Tohmajärvi,78,63.0
Tohmajärvi,79,55.0
Tohmajärvi,80,48.0
Tohmajärvi,81,38.0
Tohmajärvi,82,46.0
Tohmajärvi,83,29.0
Tohmajärvi,84,37.0
Tohmajärvi,85,27.0
Tohmajärvi,86,20.0
Tohmajärvi,87,27.0
Tohmajärvi,88,27.0
Tohmajärvi,89,14.0
Tohmajärvi,90,12.0
Tohmajärvi,91,9.0
Tohmajärvi,92,11.0
Tohmajärvi,93,4.0
Tohmajärvi,94,10.0
Tohmajärvi,95,3.0
Tohmajärvi,96,5.0
Tohmajärvi,97,3.0
Tohmajärvi,98,0.0
Tohmajärvi,99,1.0
Tohmajärvi,100 -,1.0
Toholampi,Total,2750.0
Toholampi,0,18.0
Toholampi,1,19.0
Toholampi,2,24.0
Toholampi,3,22.0
Toholampi,4,18.0
Toholampi,5,26.0
Toholampi,6,23.0
Toholampi,7,29.0
Toholampi,8,32.0
Toholampi,9,32.0
Toholampi,10,29.0
Toholampi,11,37.0
Toholampi,12,50.0
Toholampi,13,32.0
Toholampi,14,45.0
Toholampi,15,50.0
Toholampi,16,36.0
Toholampi,17,38.0
Toholampi,18,43.0
Toholampi,19,23.0
Toholampi,20,23.0
Toholampi,21,17.0
Toholampi,22,13.0
Toholampi,23,9.0
Toholampi,24,14.0
Toholampi,25,22.0
Toholampi,26,15.0
Toholampi,27,14.0
Toholampi,28,14.0
Toholampi,29,21.0
Toholampi,30,18.0
Toholampi,31,22.0
Toholampi,32,24.0
Toholampi,33,22.0
Toholampi,34,19.0
Toholampi,35,38.0
Toholampi,36,27.0
Toholampi,37,21.0
Toholampi,38,20.0
Toholampi,39,32.0
Toholampi,40,21.0
Toholampi,41,27.0
Toholampi,42,26.0
Toholampi,43,29.0
Toholampi,44,25.0
Toholampi,45,33.0
Toholampi,46,34.0
Toholampi,47,27.0
Toholampi,48,29.0
Toholampi,49,36.0
Toholampi,50,32.0
Toholampi,51,33.0
Toholampi,52,23.0
Toholampi,53,26.0
Toholampi,54,24.0
Toholampi,55,40.0
Toholampi,56,31.0
